"ENST_Id","ENST_Entscheidung","ENST_Stichwort"
7404,1470,75
7405,1470,79
7406,1470,82
7407,1470,192
7408,1470,111
7409,1471,189
7410,1471,172
7411,1471,186
7412,1471,75
7413,1472,169
7414,1472,178
7415,1472,189
7416,1472,223
7417,1472,111
7418,1473,170
7419,1473,202
7420,1473,223
7421,1474,95
7422,1474,172
7423,1474,176
7424,1474,119
7425,1474,213
7426,1474,215
7427,1475,158
7428,1475,192
7429,1475,77
7430,1475,79
7431,1475,97
7432,1476,158
7433,1476,160
7434,1476,195
7435,1476,132
7436,1476,119
7437,1476,213
7438,1476,111
7439,1476,140
7440,1477,195
7441,1477,160
7442,1477,172
7443,1477,176
7444,1477,119
7445,1477,213
7446,1478,192
7447,1478,202
7448,1478,148
7449,1478,171
7450,1478,111
7451,1478,119
7452,1478,213
7453,1478,132
7454,1476,171
7455,1479,144
7456,1479,158
7457,1479,49
7458,1479,51
7459,1479,226
7460,1480,172
7461,1480,176
7462,1480,221
7463,1480,222
7464,1480,235
7465,1481,246
7466,1481,174
7467,1481,176
7468,1481,211
7469,1481,119
7470,1481,213
7471,1482,144
7472,1483,176
7473,1483,192
7474,1483,77
7475,1483,79
7476,1483,243
7477,1483,131
7478,1484,148
7479,1484,132
7480,1484,133
7481,1484,119
7482,1484,213
7483,1484,111
7484,1485,132
7485,1485,171
7486,1485,174
7487,1485,189
7488,1485,135
7489,1485,144
7490,1486,176
7491,1486,138
7492,1487,189
7493,1487,172
7494,1487,174
7495,1487,186
7496,1487,119
7497,1488,176
7498,1488,192
7499,1488,77
7500,1488,79
7501,1488,144
7502,1489,229
7503,1489,97
7504,1489,192
7505,1489,77
7506,1490,77
7507,1490,79
7508,1490,247
7509,1490,192
7510,1491,160
7511,1491,165
7512,1491,49
7513,1491,51
7514,1491,119
7515,1491,127
7516,1492,129
7517,1492,158
7518,1492,160
7519,1492,215
7520,1492,140
7521,1492,103
7522,1493,176
7523,1493,119
7524,1493,223
7525,1493,221
7526,1494,152
7527,1494,184
7528,1494,139
7529,1494,119
7530,1494,213
7532,1495,172
7533,1495,176
7534,1495,140
7535,1496,175
7536,1496,119
7537,1496,223
7538,1497,132
7539,1497,129
7540,1498,119
7541,1498,140
7542,1498,160
7543,1498,79
7544,1499,119
7545,1499,171
7546,1499,129
7547,1499,140
7548,1500,221
7549,1500,135
7550,1500,79
7551,1500,140
7552,1500,158
7553,1500,160
7554,1500,119
7555,1501,158
7556,1501,77
7557,1501,79
7558,1501,192
7559,1501,95
7560,1501,97
7561,1502,126
7562,1502,132
7563,1502,133
7564,1502,148
7565,1502,160
7566,1502,135
7567,1503,119
7568,1503,152
7569,1503,127
7570,1503,132
7571,1503,79
7572,1504,168
7573,1504,176
7574,1504,215
7575,1504,119
7576,1505,152
7577,1505,139
7578,1505,119
7579,1505,213
7580,1506,176
7581,1506,229
7582,1506,75
7583,1506,77
7584,1506,215
7585,1506,95
7586,1506,97
7587,1507,192
7588,1507,176
7589,1507,77
7590,1507,79
7591,1507,95
7592,1507,97
7593,1508,158
7594,1508,160
7595,1508,144
7596,1508,211
7597,1508,210
7598,1508,244
7599,1508,127
7600,1509,230
7601,1509,144
7602,1509,150
7603,1509,158
7604,1509,160
7605,1510,111
7606,1510,171
7607,1510,172
7608,1510,119
7609,1511,119
7610,1511,158
7611,1511,160
7612,1511,171
7613,1511,213
7614,1511,111
7615,1511,221
7617,1512,152
7618,1512,184
7619,1512,213
7620,1512,119
7621,1512,201
7622,1513,201
7623,1513,152
7624,1513,69
7625,1513,221
7626,1513,213
7627,1513,119
7628,1514,165
7629,1514,178
7630,1514,189
7631,1514,49
7632,1514,51
7633,1514,237
7634,1514,97
7635,1515,104
7636,1515,105
7637,1515,106
7638,1515,152
7639,1515,119
7640,1515,213
7641,1515,79
7642,1515,90
7643,1516,78
7644,1516,91
7645,1516,195
7646,1516,158
7647,1516,160
7648,1516,97
7649,1517,150
7650,1517,151
7651,1517,158
7652,1517,160
7653,1517,119
7654,1517,213
7655,1517,227
7656,1517,81
7657,1517,111
7658,1518,69
7659,1518,140
7660,1518,220
7661,1518,52
7662,1518,158
7663,1518,160
7664,1519,152
7665,1519,119
7666,1519,75
7667,1519,80
7668,1520,221
7669,1520,119
7670,1520,213
7671,1520,152
7672,1520,139
7673,1520,83
7674,1521,195
7675,1521,93
7676,1521,97
7677,1521,172
7678,1521,176
7679,1522,222
7680,1523,220
7681,1523,158
7682,1523,52
7683,1525,132
7684,1525,133
7685,1525,148
7686,1525,153
7687,1525,144
7688,1525,243
7689,1526,222
7690,1527,126
7691,1527,131
7692,1527,222
7693,1528,158
7694,1528,238
7695,1528,222
7696,1529,152
7697,1529,175
7698,1529,119
7699,1529,69
7700,1529,90
7701,1529,220
7702,1530,158
7703,1530,97
7704,1530,82
7705,1530,83
7706,1530,222
7707,1531,158
7708,1531,150
7709,1531,231
7710,1531,84
7711,1531,215
7712,1532,238
7713,1532,175
7714,1532,186
7715,1532,195
7716,1533,76
7717,1533,82
7718,1533,84
7719,1533,215
7720,1533,193
7721,1533,158
7722,1534,158
7723,1534,160
7724,1534,161
7728,1534,97
7729,1534,249
7730,1535,193
7731,1535,158
7732,1535,82
7733,1535,84
7734,1535,215
7735,1536,220
7736,1536,238
7737,1536,132
7738,1536,229
7739,1536,186
7740,1537,158
7741,1537,82
7742,1537,84
7743,1537,215
7744,1538,150
7745,1538,79
7746,1538,215
7747,1538,97
7748,1539,201
7749,1539,158
7750,1539,79
7751,1539,82
7752,1540,132
7753,1540,133
7754,1540,148
7755,1540,150
7756,1540,194
7757,1540,206
7758,1540,207
7759,1540,208
7760,1541,158
7761,1541,97
7762,1541,77
7763,1541,79
7764,1541,144
7765,1541,192
7766,1542,32
7767,1542,225
7768,1542,207
7769,1542,209
7770,1542,52
7771,1542,97
7772,1543,32
7773,1543,225
7774,1543,191
7775,1543,207
7776,1543,30
7777,1543,233
7778,1543,148
7779,1543,150
7780,1543,132
7781,1544,237
7782,1544,189
7783,1544,203
7784,1544,119
7785,1544,213
7786,1544,132
7787,1545,165
7788,1545,173
7789,1545,119
7790,1545,229
7791,1545,213
7792,1545,111
7793,1546,237
7794,1546,49
7795,1546,90
7796,1546,153
7798,1546,119
7799,1546,213
7800,1547,237
7801,1547,244
7802,1547,151
7803,1547,69
7804,1547,235
7805,1547,222
7806,1548,155
7807,1548,164
7808,1548,165
7809,1548,182
7810,1548,119
7811,1548,49
7812,1548,51
7813,1549,197
7814,1549,207
7815,1549,208
7816,1549,82
7817,1549,187
7818,1550,247
7819,1550,176
7820,1550,132
7821,1550,119
7822,1551,158
7823,1551,187
7824,1551,197
7825,1551,198
7826,1551,206
7827,1551,207
7828,1551,209
7829,1551,32
7830,1551,225
7831,1552,189
7832,1552,75
7833,1552,82
7834,1552,170
7835,1552,186
7836,1553,158
7837,1553,193
7838,1553,206
7839,1553,223
7840,1553,82
7841,1553,84
7842,1553,215
7843,1553,247
7844,1553,225
7845,1553,127
7846,1553,51
7847,1554,191
7848,1554,148
7849,1554,209
7850,1554,126
7851,1554,132
7852,1554,133
7853,1554,213
7854,1555,201
7855,1555,175
7856,1555,140
7857,1555,82
7858,1556,82
7859,1556,150
7860,1556,160
7861,1556,187
7862,1556,225
7863,1556,207
7864,1556,208
7865,1557,65
7866,1557,32
7867,1557,225
7868,1557,198
7869,1557,199
7870,1557,207
7871,1557,209
7872,1557,187
7873,1557,220
7874,1558,201
7875,1558,182
7876,1558,140
7877,1558,119
7878,1558,213
7879,1559,119
7880,1559,213
7881,1559,139
7882,1559,152
7883,1559,82
7884,1559,84
7885,1559,90
7886,1559,215
7887,1560,198
7888,1560,206
7889,1560,207
7890,1560,187
7891,1561,183
7892,1561,184
7893,1561,132
7894,1561,103
7895,1561,117
7896,1562,187
7897,1562,198
7898,1562,206
7899,1562,207
7900,1562,209
7901,1562,82
7902,1562,32
7903,1562,225
7904,1563,161
7905,1563,79
7906,1563,226
7907,1563,135
7908,1563,140
7909,1564,103
7910,1564,217
7911,1564,49
7912,1564,87
7913,1564,215
7914,1565,197
7915,1565,198
7916,1565,207
7917,1565,209
7918,1565,65
7919,1565,187
7920,1565,142
7921,1566,187
7922,1566,194
7923,1566,197
7924,1566,198
7925,1566,207
7926,1566,225
7927,1567,65
7928,1567,156
7929,1567,181
7930,1567,182
7931,1567,187
7932,1567,200
7933,1567,209
7934,1568,237
7935,1568,150
7936,1568,203
7937,1568,85
7938,1569,197
7939,1569,202
7940,1569,207
7941,1569,209
7942,1569,205
7943,1569,229
7944,1569,65
7945,1569,182
7946,1569,187
7947,1570,205
7948,1570,150
7949,1570,162
7950,1570,210
7951,1570,126
7952,1570,75
7953,1570,82
7954,1570,140
7955,1571,156
7956,1571,187
7957,1571,209
7958,1571,221
7959,1572,186
7960,1572,237
7961,1573,126
7962,1573,172
7963,1573,176
7964,1573,119
7965,1573,49
7966,1574,202
7967,1574,207
7968,1574,209
7969,1574,151
7970,1574,156
7971,1574,187
7972,1575,152
7973,1575,242
7974,1575,221
7975,1575,119
7976,1575,213
7977,1575,222
7978,1575,83
7979,1576,151
7980,1576,152
7981,1576,80
7982,1576,83
7983,1576,119
7984,1576,139
7985,1576,111
7986,1576,242
7987,1577,158
7988,1577,119
7989,1577,138
7990,1577,53
7991,1578,52
7992,1578,216
7993,1578,75
7994,1578,82
7995,1578,160
7996,1578,176
7997,1579,183
7998,1579,119
7999,1579,75
8000,1579,82
8001,1579,103
8002,1580,152
8003,1580,75
8004,1580,80
8005,1580,82
8006,1586,82
8007,1586,89
8008,1586,152
8009,1586,32
8010,1586,225
8011,1586,201
8012,1586,207
8013,1586,209
8014,1586,119
8015,1587,201
8016,1587,152
8017,1587,183
8018,1587,184
8019,1587,132
8020,1587,144
8021,1588,144
8022,1588,152
8023,1588,183
8024,1588,184
8025,1588,132
8026,1588,213
8027,1588,223
8028,1588,221
8029,1589,30
8030,1589,233
8031,1589,150
8032,1589,158
8033,1589,144
8034,1590,150
8035,1590,132
8036,1590,51
8037,1590,97
8038,1590,221
8039,1591,237
8040,1591,119
8041,1591,147
8042,1591,148
8043,1591,150
8044,1591,210
8045,1591,211
8046,1603,210
8047,1603,150
8048,1603,201
8049,1603,82
8050,1603,83
8051,1604,158
8052,1604,138
8053,1604,140
8054,1604,97
8055,1604,13
8056,1604,15
8057,1605,127
8058,1605,132
8059,1605,150
8060,1605,120
8061,1606,151
8062,1606,156
8063,1606,237
8064,1606,119
8065,1606,49
8066,1606,50
8067,1606,52
8068,1607,150
8069,1607,49
8070,1607,100
8071,1608,77
8072,1608,97
8073,1608,152
8074,1608,119
8075,1608,213
8076,1608,83
8077,1609,209
8078,1609,132
8079,1609,148
8080,1609,225
8081,1609,222
8082,1610,132
8083,1610,81
8084,1611,145
8085,1611,132
8086,1611,238
8087,1611,225
8088,1611,147
8089,1611,223
8090,1612,221
8091,1612,235
8092,1612,132
8093,1612,79
8094,1612,82
8095,1612,32
8096,1612,225
8097,1612,207
8098,1612,209
8099,1613,82
8100,1613,187
8101,1613,207
8102,1614,201
8103,1614,152
8104,1614,139
8105,1614,119
8106,1614,213
8107,1614,83
8108,1615,200
8109,1615,49
8110,1615,52
8111,1615,53
8112,1615,13
8113,1615,158
8114,1615,160
8115,1616,150
8116,1616,220
8117,1616,189
8118,1616,198
8119,1616,155
8120,1616,156
8121,1616,119
8122,1616,235
8123,1617,210
8124,1617,223
8125,1617,151
8126,1617,172
8127,1617,119
8128,1617,213
8129,1618,195
8130,1618,158
8131,1618,160
8132,1618,49
8133,1618,97
8134,1618,78
8135,1619,152
8136,1619,119
8137,1619,82
8138,1619,83
8139,1619,247
8140,1620,195
8141,1620,158
8142,1620,160
8143,1620,78
8144,1620,82
8145,1620,235
8146,1620,221
8147,1621,75
8148,1621,77
8149,1621,79
8150,1621,82
8151,1621,215
8152,1621,53
8153,1621,192
8154,1621,193
8155,1621,201
8156,1621,225
8157,1622,153
8158,1622,75
8159,1622,90
8160,1622,119
8161,1622,111
8162,1623,79
8163,1623,150
8164,1623,158
8165,1623,160
8166,1623,97
8167,1623,119
8168,1623,210
8169,1623,126
8170,1623,222
8171,1624,147
8172,1624,148
8173,1624,150
8174,1624,132
8175,1624,133
8176,1624,191
8177,1624,192
8178,1624,194
8179,1624,206
8180,1624,207
8181,1624,208
8182,1624,209
8183,1624,30
8184,1624,233
8185,1624,225
8186,1624,75
8187,1624,82
8188,1625,132
8189,1625,189
8190,1625,237
8191,1625,93
8192,1625,222
8193,1625,78
8194,1625,213
8195,1626,150
8196,1626,237
8197,1626,203
8198,1626,75
8199,1626,140
8200,1626,97
8201,1626,111
8202,1627,56
8203,1627,97
8204,1627,216
8205,1628,79
8206,1628,82
8207,1628,83
8208,1628,132
8209,1628,201
8210,1628,97
8211,1629,158
8212,1629,160
8213,1629,79
8214,1629,53
8215,1630,150
8216,1630,233
8217,1630,97
8218,1630,241
8219,1630,32
8220,1630,82
8221,1630,206
8222,1630,207
8223,1631,176
8224,1631,140
8225,1631,119
8226,1631,213
8227,1631,111
8228,1632,158
8229,1632,82
8230,1632,83
8231,1632,97
8232,1633,152
8233,1633,176
8234,1633,184
8235,1633,77
8236,1633,82
8237,1633,119
8238,1633,105
8239,1633,213
8240,1634,82
8241,1634,176
8242,1634,222
8243,1634,223
8244,1635,69
8245,1635,82
8246,1636,189
8247,1636,150
8248,1636,151
8249,1636,219
8250,1636,81
8251,1636,210
8252,1637,150
8253,1637,189
8254,1637,243
8255,1637,52
8256,1637,219
8257,1637,119
8258,1637,213
8259,1638,82
8260,1638,132
8261,1638,159
8262,1638,170
8263,1638,186
8264,1638,32
8265,1638,225
8266,1638,198
8267,1638,201
8268,1638,207
8269,1638,209
8270,1639,90
8271,1639,132
8272,1639,79
8273,1639,90
8274,1639,152
8275,1639,119
8276,1639,213
8277,1640,184
8278,1640,182
8279,1640,132
8280,1640,51
8281,1640,57
8282,1641,150
8283,1641,230
8284,1641,145
8285,1641,75
8286,1642,207
8287,1642,82
8288,1642,97
8289,1643,249
8290,1643,158
8291,1643,77
8292,1643,97
8293,1645,150
8294,1645,156
8295,1645,219
8296,1645,233
8297,1645,189
8298,1645,202
8299,1645,249
8300,1645,244
8301,1646,81
8302,1646,189
8303,1646,213
8304,1646,233
8305,1646,150
8306,1646,155
8307,1646,119
8308,1647,124
8309,1647,79
8310,1647,81
8311,1647,119
8312,1647,186
8313,1648,176
8314,1648,226
8315,1648,138
8316,1649,81
8317,1649,86
8318,1649,144
8319,1649,202
8320,1649,203
8321,1649,156
8322,1649,219
8323,1650,132
8324,1650,133
8325,1650,193
8326,1650,215
8327,1650,148
8328,1650,150
8329,1650,119
8330,1650,136
8331,1651,103
8332,1651,105
8333,1651,176
8334,1651,84
8335,1651,215
8336,1651,247
8337,1651,140
8338,1651,97
8339,1652,150
8340,1652,148
8341,1652,119
8342,1652,213
8343,1652,193
8344,1652,209
8345,1652,84
8346,1652,215
8347,1652,145
8348,1653,150
8349,1653,249
8350,1653,81
8351,1655,205
8352,1655,173
8353,1655,176
8354,1655,186
8355,1655,243
8356,1655,210
8357,1656,103
8358,1656,221
8359,1656,82
8360,1656,170
8361,1656,171
8362,1657,189
8363,1657,203
8364,1657,237
8365,1657,132
8366,1658,183
8367,1658,132
8368,1658,57
8369,1659,49
8370,1659,52
8371,1659,243
8372,1659,87
8373,1659,96
8374,1660,158
8375,1660,52
8376,1660,215
8377,1660,97
8378,1661,152
8379,1661,119
8380,1661,75
8381,1661,82
8382,1662,82
8383,1662,65
8384,1662,222
8385,1662,207
8386,1663,158
8387,1663,160
8388,1663,53
8389,1663,140
8390,1664,148
8391,1664,150
8392,1664,82
8393,1664,191
8394,1664,207
8395,1664,208
8396,1665,140
8397,1665,189
8398,1665,203
8399,1665,237
8400,1665,119
8401,1665,132
8402,1665,111
8403,1666,152
8404,1666,119
8405,1666,184
8406,1666,79
8407,1666,111
8408,1667,186
8409,1667,189
8410,1667,202
8411,1667,238
8412,1668,82
8413,1668,150
8414,1668,119
8415,1668,207
8416,1669,119
8417,1669,158
8418,1669,53
8419,1669,57
8420,1669,59
8421,1670,126
8422,1670,132
8423,1670,57
8424,1670,83
8425,1670,119
8426,1670,144
8427,1671,152
8428,1671,183
8429,1671,84
8430,1671,215
8431,1672,241
8432,1672,198
8433,1672,199
8434,1672,206
8435,1672,187
8436,1672,32
8437,1672,225
8438,1673,152
8439,1673,183
8440,1673,193
8441,1673,201
8442,1673,209
8443,1673,118
8444,1673,65
8445,1673,66
8446,1673,225
8447,1674,148
8448,1674,169
8449,1674,174
8450,1674,186
8451,1674,132
8452,1674,119
8453,1674,111
8454,1674,124
8455,1675,150
8456,1675,176
8457,1675,111
8458,1675,119
8459,1675,213
8460,1676,164
8461,1676,172
8462,1676,119
8463,1676,79
8464,1676,90
8465,1677,152
8466,1677,80
8467,1677,119
8468,1677,213
8469,1678,216
8470,1678,119
8471,1678,213
8472,1678,132
8473,1678,249
8474,1679,136
8475,1679,140
8476,1679,79
8477,1679,150
8478,1679,77
8479,1680,193
8480,1680,158
8481,1680,160
8482,1680,97
8483,1680,126
8484,1680,210
8485,1681,97
8486,1681,160
8487,1681,76
8488,1681,84
8489,1681,215
8490,1681,140
8491,1682,79
8492,1682,97
8493,1682,158
8494,1682,140
8495,1682,119
8496,1683,147
8497,1683,239
8498,1683,237
8499,1683,144
8500,1684,79
8501,1684,119
8502,1684,140
8503,1684,210
8504,1684,129
8505,1684,176
8506,1685,158
8507,1685,215
8508,1685,211
8509,1685,132
8510,1685,97
8511,1686,153
8512,1686,111
8513,1686,119
8514,1686,90
8515,1686,49
8516,1687,222
8517,1687,144
8518,1687,201
8519,1688,153
8520,1688,155
8521,1688,147
8522,1688,227
8523,1688,222
8524,1689,237
8525,1689,90
8526,1690,150
8527,1690,156
8528,1690,194
8529,1690,208
8530,1691,129
8531,1691,193
8532,1691,158
8533,1691,117
8534,1691,119
8535,1691,210
8536,1691,215
8537,1692,217
8538,1692,158
8539,1692,77
8540,1692,79
8541,1693,176
8542,1693,57
8543,1693,79
8544,1693,82
8545,1693,247
8546,1694,144
8547,1694,239
8548,1694,237
8549,1694,203
8550,1694,213
8551,1694,158
8552,1695,158
8553,1695,83
8554,1695,84
8555,1695,215
8556,1695,240
8557,1696,203
8558,1696,237
8559,1697,152
8560,1697,184
8561,1697,132
8562,1697,119
8563,1697,90
8564,1697,213
8565,1698,158
8566,1698,49
8567,1698,53
8568,1698,119
8569,1698,132
8570,1699,150
8571,1699,244
8572,1699,237
8573,1699,75
8574,1700,132
8575,1700,148
8576,1700,150
8577,1700,165
8578,1700,191
8579,1700,198
8580,1700,227
8581,1700,235
8582,1701,208
8583,1701,156
8584,1701,187
8585,1701,145
8586,1701,65
8587,1701,221
8588,1702,201
8589,1702,152
8590,1702,119
8591,1702,213
8592,1702,111
8593,1702,90
8594,1703,126
8595,1703,130
8596,1703,229
8597,1703,210
8598,1704,189
8599,1704,202
8600,1704,243
8601,1704,66
8602,1704,132
8603,1704,69
8604,1704,115
8605,1705,158
8606,1705,192
8607,1705,140
8608,1705,77
8609,1705,79
8610,1705,210
8611,1705,103
8612,1705,248
8613,1706,249
8614,1706,132
8615,1706,97
8616,1706,49
8617,1706,52
8618,1707,152
8619,1707,213
8620,1707,140
8621,1707,221
8622,1708,77
8623,1708,79
8624,1708,95
8625,1708,97
8626,1708,192
8627,1708,51
8628,1709,165
8629,1709,124
8630,1709,223
8632,1709,229
8633,1710,132
8634,1710,171
8635,1710,124
8636,1711,158
8637,1711,227
8639,1711,249
8640,1711,239
8641,1712,158
8642,1712,160
8643,1712,52
8644,1712,124
8645,1713,165
8646,1713,172
8647,1713,186
8648,1713,105
8649,1713,229
8650,1714,190
8651,1714,227
8652,1714,95
8653,1714,97
8654,1715,158
8655,1715,160
8656,1715,77
8657,1715,79
8658,1715,87
8659,1715,97
8660,1715,51
8661,1716,217
8662,1716,140
8663,1716,119
8664,1716,141
8665,1716,246
8666,1717,244
8667,1717,47
8668,1717,229
8669,1717,202
8670,1717,203
8671,1718,165
8672,1718,186
8673,1718,229
8674,1719,152
8675,1719,119
8676,1719,213
8677,1719,77
8678,1719,83
8679,1720,158
8680,1720,160
8681,1720,227
8682,1720,52
8683,1721,150
8684,1721,158
8685,1721,49
8686,1721,52
8687,1721,51
8688,1721,210
8689,1721,211
8690,1721,246
8691,1722,189
8692,1722,203
8693,1722,160
8694,1722,226
8695,1723,194
8696,1723,208
8697,1723,82
8698,1723,156
8699,1724,97
8700,1724,158
8701,1724,160
8702,1724,84
8703,1724,215
8704,1725,84
8705,1725,215
8706,1725,97
8707,1725,158
8708,1725,160
8709,1726,82
8710,1726,84
8711,1726,97
8712,1727,82
8713,1727,84
8714,1727,215
8715,1727,158
8716,1727,160
8717,1727,97
8718,1728,79
8719,1728,82
8720,1728,83
8721,1728,97
8722,1729,158
8723,1729,160
8724,1729,82
8725,1729,97
8726,1730,83
8727,1730,152
8728,1730,201
8729,1730,97
8730,1731,156
8731,1731,187
8732,1731,208
8733,1731,141
8734,1731,126
8735,1732,171
8736,1732,132
8737,1732,117
8738,1733,84
8739,1733,215
8740,1733,162
8741,1733,97
8742,1734,176
8743,1734,201
8744,1734,97
8745,1734,79
8746,1735,217
8747,1735,97
8748,1735,77
8749,1735,83
8750,1735,223
8751,1735,140
8752,1736,76
8753,1736,84
8754,1736,247
8755,1736,97
8756,1736,176
8757,1736,140
8758,1737,83
8759,1737,176
8760,1737,97
8761,1738,150
8762,1738,158
8763,1738,97
8764,1738,99
8765,1739,247
8766,1740,201
8767,1740,141
8768,1740,132
8769,1740,133
8770,1741,194
8771,1741,208
8772,1741,148
8773,1741,82
8774,1742,79
8775,1742,247
8776,1742,132
8777,1743,150
8778,1743,201
8779,1743,213
8780,1743,119
8781,1743,132
8782,1744,148
8783,1744,150
8784,1744,247
8785,1744,97
8786,1745,225
8787,1745,132
8788,1745,237
8789,1745,32
8790,1745,231
8791,1746,82
8792,1746,207
8793,1746,209
8794,1746,147
8795,1747,75
8796,1747,195
8797,1747,97
8798,1747,144
8799,1748,148
8800,1748,132
8801,1748,77
8802,1748,237
8803,1749,233
8804,1749,82
8805,1749,132
8806,1749,97
8807,1749,209
8808,1750,210
8809,1750,237
8810,1750,147
8811,1750,150
8812,1750,132
8813,1750,133
8814,1751,147
8815,1751,148
8816,1751,150
8817,1751,153
8818,1751,132
8819,1752,244
8820,1752,119
8821,1752,81
8822,1752,189
8823,1753,243
8824,1753,244
8825,1753,156
8826,1754,152
8827,1754,84
8828,1754,215
8829,1754,119
8830,1754,213
8831,1755,151
8832,1755,156
8833,1755,119
8834,1755,237
8835,1755,189
8836,1755,202
8837,1756,150
8838,1756,219
8839,1756,243
8840,1756,202
8841,1756,203
8842,1756,145
8843,1757,161
8844,1757,150
8845,1757,247
8846,1757,145
8847,1757,77
8848,1757,220
8849,1758,202
8850,1758,148
8851,1758,153
8852,1758,132
8853,1758,111
8854,1758,145
8855,1758,77
8856,1759,132
8857,1759,215
8858,1759,119
8859,1759,122
8860,1759,213
8861,1759,209
8862,1759,111
8863,1760,174
8864,1760,186
8865,1760,119
8866,1760,82
8867,1760,97
8868,1760,209
8869,1761,247
8870,1761,132
8871,1761,119
8872,1761,155
8873,1762,189
8874,1762,149
8875,1762,150
8876,1762,127
8877,1762,226
8878,1763,194
8879,1763,208
8880,1763,247
8881,1763,156
8882,1763,181
8883,1763,187
8884,1763,119
8885,1763,229
8886,1763,213
8887,1764,176
8888,1764,178
8889,1764,202
8890,1764,51
8891,1764,150
8892,1764,211
8893,1764,210
8894,1765,82
8895,1765,83
8896,1765,247
8897,1765,175
8898,1765,124
8899,1765,97
8900,1766,198
8901,1766,207
8902,1766,187
8903,1766,194
8904,1766,208
8905,1767,132
8906,1767,81
8907,1767,151
8908,1767,156
8909,1767,119
8910,1767,126
8911,1767,13
8912,1767,217
8913,1767,202
8914,1767,203
8915,1768,201
8916,1768,208
8917,1768,209
8918,1768,150
8919,1768,82
8920,1768,83
8921,1769,150
8922,1769,201
8923,1769,97
8924,1769,75
8925,1769,83
8926,1769,209
8927,1769,247
8928,1769,82
